fq_name	module	kind	uses_sorry	pretty_type_uncurried	pretty_type_unfolded	unfold_status
LRA.Set.Constructions.TGSet.IsGrothendieckUniverseFor	LRA.Set.Constructions.TGSet.Definitions	instance	false	∀ (A U : LRA.Set.Constructions.TGSet.Set),   And (LRA.Set.Constructions.instMembershipTGSet.mem U A)     (And       (∀ (x : LRA.Set.Constructions.TGSet.Set),         LRA.Set.Constructions.instMembershipTGSet.mem U x →           ∀ (y : LRA.Set.Constructions.TGSet.Set),             LRA.Set.Constructions.instMembershipTGSet.mem x y → LRA.Set.Constructions.instMembershipTGSet.mem U y)       (And         (∀ (x : LRA.Set.Constructions.TGSet.Set),           LRA.Set.Constructions.instMembershipTGSet.mem U x →             Exists fun P =>               And (LRA.Set.Constructions.instMembershipTGSet.mem U P) (LRA.Set.Constructions.TGSet.IsPowerSetOf x P))         (And           (∀ (I : LRA.Set.Constructions.TGSet.Set),             LRA.Set.Constructions.instMembershipTGSet.mem U I →               ∀ (family : LRA.Set.Constructions.TGSet.Set → LRA.Set.Constructions.TGSet.Set),                 (∀ (i : LRA.Set.Constructions.TGSet.Set),                     LRA.Set.Constructions.instMembershipTGSet.mem I i →                       LRA.Set.Constructions.instMembershipTGSet.mem U (family i)) →                   Exists fun image =>                     And (LRA.Set.Constructions.instMembershipTGSet.mem U image)                       (∀ (y : LRA.Set.Constructions.TGSet.Set),                         Iff (LRA.Set.Constructions.instMembershipTGSet.mem image y)                           (Exists fun i => And (LRA.Set.Constructions.instMembershipTGSet.mem I i) (Eq y (family i)))))           (∀ (I : LRA.Set.Constructions.TGSet.Set),             LRA.Set.Constructions.instMembershipTGSet.mem U I →               ∀ (family : LRA.Set.Constructions.TGSet.Set → LRA.Set.Constructions.TGSet.Set),                 (∀ (i : LRA.Set.Constructions.TGSet.Set),                     LRA.Set.Constructions.instMembershipTGSet.mem I i →                       LRA.Set.Constructions.instMembershipTGSet.mem U (family i)) →                   Exists fun union =>                     And (LRA.Set.Constructions.instMembershipTGSet.mem U union)                       (∀ (x : LRA.Set.Constructions.TGSet.Set),                         Iff (LRA.Set.Constructions.instMembershipTGSet.mem union x)                           (Exists fun i =>                             And (LRA.Set.Constructions.instMembershipTGSet.mem I i)                               (LRA.Set.Constructions.instMembershipTGSet.mem (family i) x)))))))	∀ (A U : LRA.Set.Constructions.TGSet.Set),   And (LRA.Set.Constructions.instMembershipTGSet.1 U A)     (And       (∀ (x : LRA.Set.Constructions.TGSet.Set),         LRA.Set.Constructions.instMembershipTGSet.1 U x →           ∀ (y : LRA.Set.Constructions.TGSet.Set),             LRA.Set.Constructions.instMembershipTGSet.1 x y → LRA.Set.Constructions.instMembershipTGSet.1 U y)       (And         (∀ (x : LRA.Set.Constructions.TGSet.Set),           LRA.Set.Constructions.instMembershipTGSet.1 U x →             Exists fun P =>               And (LRA.Set.Constructions.instMembershipTGSet.1 U P)                 (∀ (x_1 : LRA.Set.Constructions.TGSet.Set),                   Iff (LRA.Set.Constructions.instMembershipTGSet.1 P x_1)                     (∀ (y : LRA.Set.Constructions.TGSet.Set),                       LRA.Set.Constructions.instMembershipTGSet.1 x_1 y →                         LRA.Set.Constructions.instMembershipTGSet.1 x y)))         (And           (∀ (I : LRA.Set.Constructions.TGSet.Set),             LRA.Set.Constructions.instMembershipTGSet.1 U I →               ∀ (family : LRA.Set.Constructions.TGSet.Set → LRA.Set.Constructions.TGSet.Set),                 (∀ (i : LRA.Set.Constructions.TGSet.Set),                     LRA.Set.Constructions.instMembershipTGSet.1 I i →                       LRA.Set.Constructions.instMembershipTGSet.1 U (family i)) →                   Exists fun image =>                     And (LRA.Set.Constructions.instMembershipTGSet.1 U image)                       (∀ (y : LRA.Set.Constructions.TGSet.Set),                         Iff (LRA.Set.Constructions.instMembershipTGSet.1 image y)                           (Exists fun i => And (LRA.Set.Constructions.instMembershipTGSet.1 I i) (Eq y (family i)))))           (∀ (I : LRA.Set.Constructions.TGSet.Set),             LRA.Set.Constructions.instMembershipTGSet.1 U I →               ∀ (family : LRA.Set.Constructions.TGSet.Set → LRA.Set.Constructions.TGSet.Set),                 (∀ (i : LRA.Set.Constructions.TGSet.Set),                     LRA.Set.Constructions.instMembershipTGSet.1 I i →                       LRA.Set.Constructions.instMembershipTGSet.1 U (family i)) →                   Exists fun union =>                     And (LRA.Set.Constructions.instMembershipTGSet.1 U union)                       (∀ (x : LRA.Set.Constructions.TGSet.Set),                         Iff (LRA.Set.Constructions.instMembershipTGSet.1 union x)                           (Exists fun i =>                             And (LRA.Set.Constructions.instMembershipTGSet.1 I i)                               (LRA.Set.Constructions.instMembershipTGSet.1 (family i) x)))))))	ok
LRA.Set.Constructions.TGSet.IsChoiceSetFor	LRA.Set.Constructions.TGSet.Definitions	instance	false	∀ (A choiceSet B : LRA.Set.Constructions.TGSet.Set),   LRA.Set.Constructions.instMembershipTGSet.mem A B →     Exists fun x =>       And         (And (LRA.Set.Constructions.instMembershipTGSet.mem B x)           (LRA.Set.Constructions.instMembershipTGSet.mem choiceSet x))         (∀ (other : LRA.Set.Constructions.TGSet.Set),           And (LRA.Set.Constructions.instMembershipTGSet.mem B other)               (LRA.Set.Constructions.instMembershipTGSet.mem choiceSet other) →             Eq other x)	∀ (A choiceSet B : LRA.Set.Constructions.TGSet.Set),   LRA.Set.Constructions.instMembershipTGSet.1 A B →     Exists fun x =>       And         (And (LRA.Set.Constructions.instMembershipTGSet.1 B x)           (LRA.Set.Constructions.instMembershipTGSet.1 choiceSet x))         (∀ (other : LRA.Set.Constructions.TGSet.Set),           And (LRA.Set.Constructions.instMembershipTGSet.1 B other)               (LRA.Set.Constructions.instMembershipTGSet.1 choiceSet other) →             Eq other x)	ok
LRA.Set.Constructions.TGSet.IsUnionOf	LRA.Set.Constructions.TGSet.Definitions	instance	false	∀ (A U x : LRA.Set.Constructions.TGSet.Set),   Iff (LRA.Set.Constructions.instMembershipTGSet.mem U x)     (Exists fun B =>       And (LRA.Set.Constructions.instMembershipTGSet.mem A B) (LRA.Set.Constructions.instMembershipTGSet.mem B x))	∀ (A U x : LRA.Set.Constructions.TGSet.Set),   Iff (LRA.Set.Constructions.instMembershipTGSet.1 U x)     (Exists fun B =>       And (LRA.Set.Constructions.instMembershipTGSet.1 A B) (LRA.Set.Constructions.instMembershipTGSet.1 B x))	ok
LRA.Set.Constructions.TGSet.IsPairSet	LRA.Set.Constructions.TGSet.Definitions	instance	false	∀ (x1 x2 P w : LRA.Set.Constructions.TGSet.Set),   Iff (LRA.Set.Constructions.instMembershipTGSet.mem P w) (Or (Eq w x1) (Eq w x2))	∀ (x1 x2 P w : LRA.Set.Constructions.TGSet.Set),   Iff (LRA.Set.Constructions.instMembershipTGSet.1 P w) (Or (Eq w x1) (Eq w x2))	ok
LRA.Set.Constructions.TGSet.IsRelativeComplementOf	LRA.Set.Constructions.TGSet.Definitions	instance	false	∀ (A B D x : LRA.Set.Constructions.TGSet.Set),   Iff (LRA.Set.Constructions.instMembershipTGSet.mem D x)     (And (LRA.Set.Constructions.instMembershipTGSet.mem A x) (Not (LRA.Set.Constructions.instMembershipTGSet.mem B x)))	∀ (A B D x : LRA.Set.Constructions.TGSet.Set),   Iff (LRA.Set.Constructions.instMembershipTGSet.1 D x)     (And (LRA.Set.Constructions.instMembershipTGSet.1 A x) (LRA.Set.Constructions.instMembershipTGSet.1 B x → False))	ok
LRA.Set.Constructions.TGSet.IsSeparatedSubset	LRA.Set.Constructions.TGSet.Definitions	instance	false	∀ (A : LRA.Set.Constructions.TGSet.Set) (property : LRA.Set.Constructions.TGSet.Set → Prop)   (B x : LRA.Set.Constructions.TGSet.Set),   Iff (LRA.Set.Constructions.instMembershipTGSet.mem B x)     (And (LRA.Set.Constructions.instMembershipTGSet.mem A x) (property x))	∀ (A : LRA.Set.Constructions.TGSet.Set) (property : LRA.Set.Constructions.TGSet.Set → Prop)   (B x : LRA.Set.Constructions.TGSet.Set),   Iff (LRA.Set.Constructions.instMembershipTGSet.1 B x)     (And (LRA.Set.Constructions.instMembershipTGSet.1 A x) (property x))	ok
LRA.Set.Constructions.TGSet.IsSymmetricDifferenceOf	LRA.Set.Constructions.TGSet.Definitions	instance	false	∀ (A B D x : LRA.Set.Constructions.TGSet.Set),   Iff (LRA.Set.Constructions.instMembershipTGSet.mem D x)     (Or       (And (LRA.Set.Constructions.instMembershipTGSet.mem A x)         (Not (LRA.Set.Constructions.instMembershipTGSet.mem B x)))       (And (LRA.Set.Constructions.instMembershipTGSet.mem B x)         (Not (LRA.Set.Constructions.instMembershipTGSet.mem A x))))	∀ (A B D x : LRA.Set.Constructions.TGSet.Set),   Iff (LRA.Set.Constructions.instMembershipTGSet.1 D x)     (Or       (And (LRA.Set.Constructions.instMembershipTGSet.1 A x) (LRA.Set.Constructions.instMembershipTGSet.1 B x → False))       (And (LRA.Set.Constructions.instMembershipTGSet.1 B x) (LRA.Set.Constructions.instMembershipTGSet.1 A x → False)))	ok
LRA.Set.Constructions.TGSet.IsInductiveSet	LRA.Set.Constructions.TGSet.Definitions	instance	false	∀ (A : LRA.Set.Constructions.TGSet.Set),   And     (Exists fun empty =>       And (LRA.Set.Constructions.instMembershipTGSet.mem A empty) (LRA.Set.Constructions.TGSet.IsEmptySet empty))     (∀ (x : LRA.Set.Constructions.TGSet.Set),       LRA.Set.Constructions.instMembershipTGSet.mem A x →         Exists fun successor =>           And (LRA.Set.Constructions.instMembershipTGSet.mem A successor)             (LRA.Set.Constructions.TGSet.IsSuccessorOf x successor))	∀ (A : LRA.Set.Constructions.TGSet.Set),   And     (Exists fun empty =>       And (LRA.Set.Constructions.instMembershipTGSet.1 A empty)         (∀ (x : LRA.Set.Constructions.TGSet.Set), LRA.Set.Constructions.instMembershipTGSet.1 empty x → False))     (∀ (x : LRA.Set.Constructions.TGSet.Set),       LRA.Set.Constructions.instMembershipTGSet.1 A x →         Exists fun successor =>           And (LRA.Set.Constructions.instMembershipTGSet.1 A successor)             (∀ (w : LRA.Set.Constructions.TGSet.Set),               Iff (LRA.Set.Constructions.instMembershipTGSet.1 successor w)                 (Or (LRA.Set.Constructions.instMembershipTGSet.1 x w) (Eq w x))))	ok
LRA.Set.Constructions.TGSet.ExistsAndUnique	LRA.Set.Constructions.TGSet.Definitions	instance	false	∀ (property : LRA.Set.Constructions.TGSet.Set → Prop),   And (LRA.Identity.HasWitness property) (LRA.Identity.AtMostOne property)	∀ (property : LRA.Set.Constructions.TGSet.Set → Prop),   And (Exists fun x => property x)     (∀ (left right : LRA.Set.Constructions.TGSet.Set),       property left →         property right →           (LRA.Identity.Construction.Mathlib.instIdentityRelation LRA.Set.Constructions.TGSet.Set).1 left right)	ok
LRA.Set.Constructions.TGSet.Subset	LRA.Set.Constructions.TGSet.Definitions	instance	false	∀ (A B x : LRA.Set.Constructions.TGSet.Set),   LRA.Set.Constructions.instMembershipTGSet.mem A x → LRA.Set.Constructions.instMembershipTGSet.mem B x	∀ (A B x : LRA.Set.Constructions.TGSet.Set),   LRA.Set.Constructions.instMembershipTGSet.1 A x → LRA.Set.Constructions.instMembershipTGSet.1 B x	ok
LRA.Set.Constructions.TGSet.IsPowerSetOf	LRA.Set.Constructions.TGSet.Definitions	instance	false	∀ (A P x : LRA.Set.Constructions.TGSet.Set),   Iff (LRA.Set.Constructions.instMembershipTGSet.mem P x)     (∀ (y : LRA.Set.Constructions.TGSet.Set),       LRA.Set.Constructions.instMembershipTGSet.mem x y → LRA.Set.Constructions.instMembershipTGSet.mem A y)	∀ (A P x : LRA.Set.Constructions.TGSet.Set),   Iff (LRA.Set.Constructions.instMembershipTGSet.1 P x)     (∀ (y : LRA.Set.Constructions.TGSet.Set),       LRA.Set.Constructions.instMembershipTGSet.1 x y → LRA.Set.Constructions.instMembershipTGSet.1 A y)	ok
LRA.Set.Constructions.TGSet.IsReplacementImageOf	LRA.Set.Constructions.TGSet.Definitions	instance	false	∀ (A : LRA.Set.Constructions.TGSet.Set)   (relation : LRA.Set.Constructions.TGSet.Set → LRA.Set.Constructions.TGSet.Set → Prop)   (B y : LRA.Set.Constructions.TGSet.Set),   Iff (LRA.Set.Constructions.instMembershipTGSet.mem B y)     (Exists fun x => And (LRA.Set.Constructions.instMembershipTGSet.mem A x) (relation x y))	∀ (A : LRA.Set.Constructions.TGSet.Set)   (relation : LRA.Set.Constructions.TGSet.Set → LRA.Set.Constructions.TGSet.Set → Prop)   (B y : LRA.Set.Constructions.TGSet.Set),   Iff (LRA.Set.Constructions.instMembershipTGSet.1 B y)     (Exists fun x => And (LRA.Set.Constructions.instMembershipTGSet.1 A x) (relation x y))	ok
LRA.Set.Constructions.TGSet.IsEmptySet	LRA.Set.Constructions.TGSet.Definitions	instance	false	∀ (A x : LRA.Set.Constructions.TGSet.Set), Not (LRA.Set.Constructions.instMembershipTGSet.mem A x)	∀ (A x : LRA.Set.Constructions.TGSet.Set), LRA.Set.Constructions.instMembershipTGSet.1 A x → False	ok
LRA.Set.Constructions.TGSet.IsIntersectionOf	LRA.Set.Constructions.TGSet.Definitions	instance	false	∀ (A B D x : LRA.Set.Constructions.TGSet.Set),   Iff (LRA.Set.Constructions.instMembershipTGSet.mem D x)     (And (LRA.Set.Constructions.instMembershipTGSet.mem A x) (LRA.Set.Constructions.instMembershipTGSet.mem B x))	∀ (A B D x : LRA.Set.Constructions.TGSet.Set),   Iff (LRA.Set.Constructions.instMembershipTGSet.1 D x)     (And (LRA.Set.Constructions.instMembershipTGSet.1 A x) (LRA.Set.Constructions.instMembershipTGSet.1 B x))	ok
LRA.Set.Constructions.TGSet.IsSuccessorOf	LRA.Set.Constructions.TGSet.Definitions	instance	false	∀ (x successor w : LRA.Set.Constructions.TGSet.Set),   Iff (LRA.Set.Constructions.instMembershipTGSet.mem successor w)     (Or (LRA.Set.Constructions.instMembershipTGSet.mem x w) (Eq w x))	∀ (x successor w : LRA.Set.Constructions.TGSet.Set),   Iff (LRA.Set.Constructions.instMembershipTGSet.1 successor w)     (Or (LRA.Set.Constructions.instMembershipTGSet.1 x w) (Eq w x))	ok
LRA.Set.Constructions.TGSet.IsFunctionalOn	LRA.Set.Constructions.TGSet.Definitions	instance	false	∀ (A : LRA.Set.Constructions.TGSet.Set)   (relation : LRA.Set.Constructions.TGSet.Set → LRA.Set.Constructions.TGSet.Set → Prop)   (x : LRA.Set.Constructions.TGSet.Set),   LRA.Set.Constructions.instMembershipTGSet.mem A x →     Exists fun y => And (relation x y) (∀ (other : LRA.Set.Constructions.TGSet.Set), relation x other → Eq other y)	∀ (A : LRA.Set.Constructions.TGSet.Set)   (relation : LRA.Set.Constructions.TGSet.Set → LRA.Set.Constructions.TGSet.Set → Prop)   (x : LRA.Set.Constructions.TGSet.Set),   LRA.Set.Constructions.instMembershipTGSet.1 A x →     Exists fun y => And (relation x y) (∀ (other : LRA.Set.Constructions.TGSet.Set), relation x other → Eq other y)	ok
LRA.Set.Constructions.TGSet.IsSingletonSet	LRA.Set.Constructions.TGSet.Definitions	instance	false	∀ (x S w : LRA.Set.Constructions.TGSet.Set), Iff (LRA.Set.Constructions.instMembershipTGSet.mem S w) (Eq w x)	∀ (x S w : LRA.Set.Constructions.TGSet.Set), Iff (LRA.Set.Constructions.instMembershipTGSet.1 S w) (Eq w x)	ok
LRA.Set.Constructions.TGSet.IsFoundationWitness	LRA.Set.Constructions.TGSet.Definitions	instance	false	∀ (A x : LRA.Set.Constructions.TGSet.Set),   And (LRA.Set.Constructions.instMembershipTGSet.mem A x)     (∀ (y : LRA.Set.Constructions.TGSet.Set),       LRA.Set.Constructions.instMembershipTGSet.mem x y → Not (LRA.Set.Constructions.instMembershipTGSet.mem A y))	∀ (A x : LRA.Set.Constructions.TGSet.Set),   And (LRA.Set.Constructions.instMembershipTGSet.1 A x)     (∀ (y : LRA.Set.Constructions.TGSet.Set),       LRA.Set.Constructions.instMembershipTGSet.1 x y → LRA.Set.Constructions.instMembershipTGSet.1 A y → False)	ok
LRA.Set.Constructions.TGSet.SetEqualityIffSameMembers	LRA.Set.Constructions.TGSet.Extensionality.Theorems	theorem	true	∀ (A B : LRA.Set.Constructions.TGSet),   Iff (Eq A B)     (∀ (x : LRA.Set.Constructions.TGSet),       Iff (LRA.Set.Constructions.instMembershipTGSet.mem A x) (LRA.Set.Constructions.instMembershipTGSet.mem B x))	∀ (A B : LRA.Set.Constructions.TGSet),   Iff (Eq A B)     (∀ (x : LRA.Set.Constructions.TGSet),       Iff (LRA.Set.Constructions.instMembershipTGSet.1 A x) (LRA.Set.Constructions.instMembershipTGSet.1 B x))	ok
LRA.Set.Constructions.TGSet.EmptySetExists	LRA.Set.Constructions.TGSet.EmptySet.Theorems	theorem	true	Exists fun A => LRA.Set.Constructions.TGSet.IsEmptySet A	Exists fun A => ∀ (x : LRA.Set.Constructions.TGSet.Set), LRA.Set.Constructions.instMembershipTGSet.1 A x → False	ok
LRA.Set.Constructions.TGSet.TheEmptySetIsEmpty	LRA.Set.Constructions.TGSet.EmptySet.Theorems	theorem	true	LRA.Set.Constructions.TGSet.IsEmptySet LRA.Set.Constructions.TGSet.TheEmptySet	∀ (x : LRA.Set.Constructions.TGSet.Set),   LRA.Set.Constructions.instMembershipTGSet.1 LRA.Set.Constructions.TGSet.TheEmptySet x → False	ok
LRA.Set.Constructions.TGSet.EmptySetExistsAndIsUnique	LRA.Set.Constructions.TGSet.EmptySet.Theorems	theorem	true	LRA.Set.Constructions.TGSet.ExistsAndUnique LRA.Set.Constructions.TGSet.IsEmptySet	And   (Exists fun x => ∀ (x_1 : LRA.Set.Constructions.TGSet.Set), LRA.Set.Constructions.instMembershipTGSet.1 x x_1 → False)   (∀ (left right : LRA.Set.Constructions.TGSet.Set),     (∀ (x : LRA.Set.Constructions.TGSet.Set), LRA.Set.Constructions.instMembershipTGSet.1 left x → False) →       (∀ (x : LRA.Set.Constructions.TGSet.Set), LRA.Set.Constructions.instMembershipTGSet.1 right x → False) →         (LRA.Identity.Construction.Mathlib.instIdentityRelation LRA.Set.Constructions.TGSet.Set).1 left right)	ok
LRA.Set.Constructions.TGSet.EmptySetIsUnique	LRA.Set.Constructions.TGSet.EmptySet.Theorems	theorem	true	∀ {A B : LRA.Set.Constructions.TGSet.Set},   And (LRA.Set.Constructions.TGSet.IsEmptySet A) (LRA.Set.Constructions.TGSet.IsEmptySet B) → Eq B A	∀ {A B : LRA.Set.Constructions.TGSet.Set},   And (∀ (x : LRA.Set.Constructions.TGSet.Set), LRA.Set.Constructions.instMembershipTGSet.1 A x → False)       (∀ (x : LRA.Set.Constructions.TGSet.Set), LRA.Set.Constructions.instMembershipTGSet.1 B x → False) →     Eq B A	ok
LRA.Set.Constructions.TGSet.PairSetExists	LRA.Set.Constructions.TGSet.Pairing.Theorems	theorem	true	∀ (x1 x2 : LRA.Set.Constructions.TGSet.Set), Exists fun P => LRA.Set.Constructions.TGSet.IsPairSet x1 x2 P	∀ (x1 x2 : LRA.Set.Constructions.TGSet.Set),   Exists fun P =>     ∀ (w : LRA.Set.Constructions.TGSet.Set),       Iff (LRA.Set.Constructions.instMembershipTGSet.1 P w) (Or (Eq w x1) (Eq w x2))	ok
LRA.Set.Constructions.TGSet.PairSetIsUnique	LRA.Set.Constructions.TGSet.Pairing.Theorems	theorem	true	∀ {x1 x2 P G : LRA.Set.Constructions.TGSet.Set},   And (LRA.Set.Constructions.TGSet.IsPairSet x1 x2 P) (LRA.Set.Constructions.TGSet.IsPairSet x1 x2 G) → Eq G P	∀ {x1 x2 P G : LRA.Set.Constructions.TGSet.Set},   And       (∀ (w : LRA.Set.Constructions.TGSet.Set),         Iff (LRA.Set.Constructions.instMembershipTGSet.1 P w) (Or (Eq w x1) (Eq w x2)))       (∀ (w : LRA.Set.Constructions.TGSet.Set),         Iff (LRA.Set.Constructions.instMembershipTGSet.1 G w) (Or (Eq w x1) (Eq w x2))) →     Eq G P	ok
LRA.Set.Constructions.TGSet.PairingOutputExistsAndIsUnique	LRA.Set.Constructions.TGSet.Pairing.Theorems	theorem	true	∀ (x1 x2 : LRA.Set.Constructions.TGSet.Set),   LRA.Set.Constructions.TGSet.ExistsAndUnique fun P => LRA.Set.Constructions.TGSet.IsPairSet x1 x2 P	∀ (x1 x2 : LRA.Set.Constructions.TGSet.Set),   And     (Exists fun x =>       (fun P =>           ∀ (w : LRA.Set.Constructions.TGSet.Set),             Iff (LRA.Set.Constructions.instMembershipTGSet.1 P w) (Or (Eq w x1) (Eq w x2)))         x)     (∀ (left right : LRA.Set.Constructions.TGSet.Set),       (∀ (w : LRA.Set.Constructions.TGSet.Set),           Iff (LRA.Set.Constructions.instMembershipTGSet.1 left w) (Or (Eq w x1) (Eq w x2))) →         (∀ (w : LRA.Set.Constructions.TGSet.Set),             Iff (LRA.Set.Constructions.instMembershipTGSet.1 right w) (Or (Eq w x1) (Eq w x2))) →           (LRA.Identity.Construction.Mathlib.instIdentityRelation LRA.Set.Constructions.TGSet.Set).1 left right)	ok
LRA.Set.Constructions.TGSet.PairSetMembership	LRA.Set.Constructions.TGSet.Pairing.Theorems	theorem	true	∀ (x1 x2 w : LRA.Set.Constructions.TGSet.Set),   Iff (LRA.Set.Constructions.instMembershipTGSet.mem (LRA.Set.Constructions.TGSet.PairSet x1 x2) w)     (Or (Eq w x1) (Eq w x2))	∀ (x1 x2 w : LRA.Set.Constructions.TGSet.Set),   Iff     (LRA.Set.Constructions.instMembershipTGSet.1       (Classical.indefiniteDescription (LRA.Set.Constructions.TGSet.IsPairSet x1 x2) ⋯).1 w)     (Or (Eq w x1) (Eq w x2))	ok
LRA.Set.Constructions.TGSet.TheUnionMembership	LRA.Set.Constructions.TGSet.Union.Theorems	theorem	true	∀ (A B x : LRA.Set.Constructions.TGSet.Set),   Iff (LRA.Set.Constructions.instMembershipTGSet.mem (LRA.Set.Constructions.TGSet.TheUnion A B) x)     (Or (LRA.Set.Constructions.instMembershipTGSet.mem A x) (LRA.Set.Constructions.instMembershipTGSet.mem B x))	∀ (A B x : LRA.Set.Constructions.TGSet.Set),   Iff     (LRA.Set.Constructions.instMembershipTGSet.1       (Classical.indefiniteDescription (LRA.Set.Constructions.TGSet.IsUnionOf (LRA.Set.Constructions.TGSet.PairSet A B))           ⋯).1       x)     (Or (LRA.Set.Constructions.instMembershipTGSet.1 A x) (LRA.Set.Constructions.instMembershipTGSet.1 B x))	ok
LRA.Set.Constructions.TGSet.UnionOverIsUnique	LRA.Set.Constructions.TGSet.Union.Theorems	theorem	true	∀ {A U V : LRA.Set.Constructions.TGSet.Set},   And (LRA.Set.Constructions.TGSet.IsUnionOf A U) (LRA.Set.Constructions.TGSet.IsUnionOf A V) → Eq V U	∀ {A U V : LRA.Set.Constructions.TGSet.Set},   And       (∀ (x : LRA.Set.Constructions.TGSet.Set),         Iff (LRA.Set.Constructions.instMembershipTGSet.1 U x)           (Exists fun B =>             And (LRA.Set.Constructions.instMembershipTGSet.1 A B) (LRA.Set.Constructions.instMembershipTGSet.1 B x)))       (∀ (x : LRA.Set.Constructions.TGSet.Set),         Iff (LRA.Set.Constructions.instMembershipTGSet.1 V x)           (Exists fun B =>             And (LRA.Set.Constructions.instMembershipTGSet.1 A B) (LRA.Set.Constructions.instMembershipTGSet.1 B x))) →     Eq V U	ok
LRA.Set.Constructions.TGSet.TheUnionOverIsUnionOf	LRA.Set.Constructions.TGSet.Union.Theorems	theorem	true	∀ (A : LRA.Set.Constructions.TGSet.Set),   LRA.Set.Constructions.TGSet.IsUnionOf A (LRA.Set.Constructions.TGSet.TheUnionOver A)	∀ (A x : LRA.Set.Constructions.TGSet.Set),   Iff     (LRA.Set.Constructions.instMembershipTGSet.1       (Classical.indefiniteDescription (LRA.Set.Constructions.TGSet.IsUnionOf A) ⋯).1 x)     (Exists fun B =>       And (LRA.Set.Constructions.instMembershipTGSet.1 A B) (LRA.Set.Constructions.instMembershipTGSet.1 B x))	ok
LRA.Set.Constructions.TGSet.UnionOverExists	LRA.Set.Constructions.TGSet.Union.Theorems	theorem	true	∀ (A : LRA.Set.Constructions.TGSet.Set), Exists fun U => LRA.Set.Constructions.TGSet.IsUnionOf A U	∀ (A : LRA.Set.Constructions.TGSet.Set),   Exists fun U =>     ∀ (x : LRA.Set.Constructions.TGSet.Set),       Iff (LRA.Set.Constructions.instMembershipTGSet.1 U x)         (Exists fun B =>           And (LRA.Set.Constructions.instMembershipTGSet.1 A B) (LRA.Set.Constructions.instMembershipTGSet.1 B x))	ok
LRA.Set.Constructions.TGSet.ThePowerSetIsPowerSetOf	LRA.Set.Constructions.TGSet.PowerSet.Theorems	theorem	true	∀ (A : LRA.Set.Constructions.TGSet.Set),   LRA.Set.Constructions.TGSet.IsPowerSetOf A (LRA.Set.Constructions.TGSet.ThePowerSet A)	∀ (A x : LRA.Set.Constructions.TGSet.Set),   Iff     (LRA.Set.Constructions.instMembershipTGSet.1       (Classical.indefiniteDescription (LRA.Set.Constructions.TGSet.IsPowerSetOf A) ⋯).1 x)     (∀ (y : LRA.Set.Constructions.TGSet.Set),       LRA.Set.Constructions.instMembershipTGSet.1 x y → LRA.Set.Constructions.instMembershipTGSet.1 A y)	ok
LRA.Set.Constructions.TGSet.PowerSetOfIsUnique	LRA.Set.Constructions.TGSet.PowerSet.Theorems	theorem	true	∀ {A P Q : LRA.Set.Constructions.TGSet.Set},   And (LRA.Set.Constructions.TGSet.IsPowerSetOf A P) (LRA.Set.Constructions.TGSet.IsPowerSetOf A Q) → Eq Q P	∀ {A P Q : LRA.Set.Constructions.TGSet.Set},   And       (∀ (x : LRA.Set.Constructions.TGSet.Set),         Iff (LRA.Set.Constructions.instMembershipTGSet.1 P x)           (∀ (y : LRA.Set.Constructions.TGSet.Set),             LRA.Set.Constructions.instMembershipTGSet.1 x y → LRA.Set.Constructions.instMembershipTGSet.1 A y))       (∀ (x : LRA.Set.Constructions.TGSet.Set),         Iff (LRA.Set.Constructions.instMembershipTGSet.1 Q x)           (∀ (y : LRA.Set.Constructions.TGSet.Set),             LRA.Set.Constructions.instMembershipTGSet.1 x y → LRA.Set.Constructions.instMembershipTGSet.1 A y)) →     Eq Q P	ok
LRA.Set.Constructions.TGSet.PowerSetOfExists	LRA.Set.Constructions.TGSet.PowerSet.Theorems	theorem	true	∀ (A : LRA.Set.Constructions.TGSet.Set), Exists fun P => LRA.Set.Constructions.TGSet.IsPowerSetOf A P	∀ (A : LRA.Set.Constructions.TGSet.Set),   Exists fun P =>     ∀ (x : LRA.Set.Constructions.TGSet.Set),       Iff (LRA.Set.Constructions.instMembershipTGSet.1 P x)         (∀ (y : LRA.Set.Constructions.TGSet.Set),           LRA.Set.Constructions.instMembershipTGSet.1 x y → LRA.Set.Constructions.instMembershipTGSet.1 A y)	ok
LRA.Set.Constructions.TGSet.InductiveSetExists	LRA.Set.Constructions.TGSet.Infinity.Theorems	theorem	true	Exists fun A => LRA.Set.Constructions.TGSet.IsInductiveSet A	Exists fun A =>   And     (Exists fun empty =>       And (LRA.Set.Constructions.instMembershipTGSet.1 A empty)         (∀ (x : LRA.Set.Constructions.TGSet.Set), LRA.Set.Constructions.instMembershipTGSet.1 empty x → False))     (∀ (x : LRA.Set.Constructions.TGSet.Set),       LRA.Set.Constructions.instMembershipTGSet.1 A x →         Exists fun successor =>           And (LRA.Set.Constructions.instMembershipTGSet.1 A successor)             (∀ (w : LRA.Set.Constructions.TGSet.Set),               Iff (LRA.Set.Constructions.instMembershipTGSet.1 successor w)                 (Or (LRA.Set.Constructions.instMembershipTGSet.1 x w) (Eq w x))))	ok
